"features","nn_type","arch","look_back","act_fun","batch_size","epochs","units","dropout","optimizer","mae","rmse","r2"
"x1,x2","FF","deep",0,"tanh",8,100,50,0.3,"rmsprop",0.576564183845242,0.642976849913189,-2.89140902444075
"x1,x2","LSTM","single",3,"sigmoid&tanh",8,100,30,0.3,"rmsprop",0.29903785737804,0.353082469893128,-0.209972741338223
"x1,x2","LSTM","multi",3,"sigmoid&tanh",8,100,30,0.3,"rmsprop",0.350708818485392,0.414017831923576,-0.663647716374235
"x1,x2","LSTM","deep",3,"sigmoid&tanh",8,100,30,0.3,"rmsprop",0.35666187740057,0.418991514374091,-0.703859302384927
"x1,x2","FF","single",0,"relu",8,100,50,0.3,"rmsprop",0.465458892097388,0.510738567385199,-1.45535061410058
"x1,x2","FF","multi",0,"relu",8,100,50,0.3,"rmsprop",0.287845401141845,0.354681305776176,-0.184112063927216
"x1,x2","FF","deep",0,"relu",8,100,50,0.3,"rmsprop",0.344579547388375,0.404235354371888,-0.538100795647264
"x1,x2","FF","single",0,"relu",8,150,30,0.3,"rmsprop",0.491884113419182,0.545432471793133,-1.80025891028378
"x1,x2","FF","multi",0,"relu",8,150,30,0.3,"rmsprop",0.292452236565286,0.357151460975545,-0.200662842352938
"x1,x2","FF","deep",0,"relu",8,150,30,0.3,"rmsprop",0.383339725263474,0.456370592972818,-0.960430780596557
"x1,x2","LSTM","single",3,"sigmoid&tanh",8,200,80,0.2,"rmsprop",0.344333519205742,0.400799010808562,-0.559109280526471
"x1,x2","LSTM","multi",3,"sigmoid&tanh",8,200,80,0.2,"rmsprop",0.321835462050873,0.379040175102667,-0.394420512118157
"x1,x2","LSTM","deep",3,"sigmoid&tanh",8,200,80,0.2,"rmsprop",0.34894257786106,0.408527153332598,-0.619813933132563
"x1,x2","FF","single",0,"tanh",32,200,80,0.2,"rmsprop",0.354845557202601,0.420491984981735,-0.664300151315574
"x1,x2","FF","multi",0,"tanh",32,200,80,0.2,"rmsprop",0.468266151859482,0.519165786871669,-1.5370459773156
"x1,x2","FF","deep",0,"tanh",32,200,80,0.2,"rmsprop",0.562709857578777,0.629555061691569,-2.7306426297646
"x1,x2","LSTM","single",4,"sigmoid&tanh",16,150,30,0.3,"rmsprop",0.347258270046169,0.412703921604889,-0.594080781805301
"x1,x2","LSTM","multi",4,"sigmoid&tanh",16,150,30,0.3,"rmsprop",0.322277885485223,0.386143119519384,-0.395499663840042
"x1,x2","LSTM","deep",4,"sigmoid&tanh",16,150,30,0.3,"rmsprop",0.356493461224853,0.42240231528621,-0.669881735719179
"x1,x2","FF","single",0,"tanh",16,200,80,0.2,"rmsprop",0.390668844595274,0.45164463946173,-0.92003846157898
"x1,x2","FF","multi",0,"tanh",16,200,80,0.2,"rmsprop",0.619509655577015,0.702937150559875,-3.65103065156526
"x1,x2","FF","deep",0,"tanh",16,200,80,0.2,"rmsprop",0.524758442582757,0.581727275638184,-2.18533462763614
"x1,x2","LSTM","single",4,"sigmoid&tanh",16,200,50,0.3,"rmsprop",0.336920020527138,0.408784737490031,-0.563948614296239
"x1,x2","LSTM","multi",4,"sigmoid&tanh",16,200,50,0.3,"rmsprop",0.354037583576907,0.421283686875334,-0.661048906701204
"x1,x2","LSTM","deep",4,"sigmoid&tanh",16,200,50,0.3,"rmsprop",0.3506505087955,0.414748977586861,-0.609918099095945
"x1,x2","FF","single",0,"relu",8,150,80,0.3,"rmsprop",0.294359250201614,0.342505412450064,-0.104208500464883
"x1,x2","FF","multi",0,"relu",8,150,80,0.3,"rmsprop",0.335558084180352,0.395684784048785,-0.473719765401928
"x1,x2","FF","deep",0,"relu",8,150,80,0.3,"rmsprop",0.375306249508636,0.429305397181145,-0.734797970045141
"x1,x2","LSTM","single",3,"sigmoid&tanh",8,150,80,0.3,"rmsprop",0.320403465065017,0.378535927546222,-0.390712908104733
"x1,x2","LSTM","multi",3,"sigmoid&tanh",8,150,80,0.3,"rmsprop",0.337819542834482,0.393707846156967,-0.504428022971462
"x1,x2","LSTM","deep",3,"sigmoid&tanh",8,150,80,0.3,"rmsprop",0.343029742767879,0.403908002331766,-0.583391064938676
"x1,x2","FF","single",0,"tanh",16,150,50,0.3,"rmsprop",0.308492989839666,0.369737513587178,-0.286776856257848
"x1,x2","FF","multi",0,"tanh",16,150,50,0.3,"rmsprop",0.464718876482666,0.514828880295396,-1.49483605292512
"x1,x2","FF","deep",0,"tanh",16,150,50,0.3,"rmsprop",0.404373643664721,0.459318498296689,-0.98583920765366
"x1,x2","LSTM","single",4,"sigmoid&tanh",8,100,80,0.3,"rmsprop",0.301842833550419,0.366453328634916,-0.25681245662169
"x1,x2","LSTM","multi",4,"sigmoid&tanh",8,100,80,0.3,"rmsprop",0.328958473310021,0.396842383036849,-0.473904118721229
"x1,x2","LSTM","deep",4,"sigmoid&tanh",8,100,80,0.3,"rmsprop",0.338350793624007,0.402289014083134,-0.514640203509761
"x1,x2","LSTM","single",4,"sigmoid&tanh",16,100,50,0.3,"rmsprop",0.378049310772966,0.453681471567058,-0.926350103454084
"x1,x2","LSTM","multi",4,"sigmoid&tanh",16,100,50,0.3,"rmsprop",0.34595498296532,0.411004747069206,-0.580981582134156
"x1,x2","LSTM","deep",4,"sigmoid&tanh",16,100,50,0.3,"rmsprop",0.347676794653254,0.413111448300254,-0.597230503335299
"x1,x2","LSTM","single",4,"sigmoid&tanh",32,100,80,0.3,"rmsprop",0.343867288551647,0.407179422053469,-0.551689344590385
"x1,x2","LSTM","multi",4,"sigmoid&tanh",32,100,80,0.3,"rmsprop",0.337355094737585,0.401388504546632,-0.507866857354922
"x1,x2","LSTM","deep",4,"sigmoid&tanh",32,100,80,0.3,"rmsprop",0.34743572266002,0.412773608795145,-0.594619164814125
"x1,x2","FF","single",0,"relu",8,200,80,0.3,"rmsprop",0.366470180430409,0.428603673611542,-0.729131357325982
"x1,x2","FF","multi",0,"relu",8,200,80,0.3,"rmsprop",0.348102929349141,0.406725414372059,-0.55710833356643
"x1,x2","FF","deep",0,"relu",8,200,80,0.3,"rmsprop",0.362417550657461,0.422061860432359,-0.67675042996917
"x1,x2","FF","single",0,"tanh",32,200,80,0.3,"rmsprop",0.36772595629971,0.434699365665321,-0.778665254380044
"x1,x2","FF","multi",0,"tanh",32,200,80,0.3,"rmsprop",0.400059630425394,0.450881249089014,-0.913553273803027
"x1,x2","FF","deep",0,"tanh",32,200,80,0.3,"rmsprop",0.631977324030867,0.707511642909402,-3.71176249135972
"x1,x2","LSTM","single",4,"sigmoid&tanh",32,200,80,0.3,"rmsprop",0.349744836675892,0.415565072590562,-0.616259953109923
"x1,x2","LSTM","multi",4,"sigmoid&tanh",32,200,80,0.3,"rmsprop",0.350033410242398,0.414938997723855,-0.611393627443185
"x1,x2","LSTM","deep",4,"sigmoid&tanh",32,200,80,0.3,"rmsprop",0.353816587336104,0.419730222069091,-0.648821405004413
"x1,x2","FF","single",0,"relu",8,100,80,0.3,"rmsprop",0.32523041418318,0.38095501719268,-0.366040589079462
"x1,x2","FF","multi",0,"relu",8,100,80,0.3,"rmsprop",0.331149232764599,0.391543755724221,-0.443034828121321
"x1,x2","FF","deep",0,"relu",8,100,80,0.3,"rmsprop",0.389004816790939,0.446773110361508,-0.878842007803982
"x1,x2","FF","single",0,"tanh",32,100,50,0.3,"rmsprop",0.383739155759625,0.465666129841185,-1.04110576769672
"x1,x2","FF","multi",0,"tanh",32,100,50,0.3,"rmsprop",0.404278881779018,0.460882532879031,-0.999386274555576
"x1,x2","FF","deep",0,"tanh",32,100,50,0.3,"rmsprop",0.331286901832226,0.385638675086492,-0.399836691337672
"x1,x2","FF","single",0,"relu",16,100,80,0.3,"rmsprop",0.373353764100211,0.454779644600731,-0.946786134123229
"x1,x2","FF","multi",0,"relu",16,100,80,0.3,"rmsprop",0.334620482194321,0.391667952170535,-0.443950425517107
"x1,x2","FF","deep",0,"relu",16,100,80,0.3,"rmsprop",0.353508242839009,0.416812367274543,-0.635299866897707
"x1,x2","LSTM","single",3,"sigmoid&tanh",32,200,50,0.3,"rmsprop",0.320296872057054,0.380518070644366,-0.405315533740232
"x1,x2","LSTM","multi",3,"sigmoid&tanh",32,200,50,0.3,"rmsprop",0.34542238832667,0.405867449678491,-0.598791091847179
"x1,x2","LSTM","deep",3,"sigmoid&tanh",32,200,50,0.3,"rmsprop",0.363824472111288,0.426404421283985,-0.76468288210563
"x1,x2","FF","single",0,"relu",8,150,50,0.3,"rmsprop",0.289890960748423,0.343214816007901,-0.108787351680344
"x1,x2","FF","multi",0,"relu",8,150,50,0.3,"rmsprop",0.310963530858784,0.363768381966633,-0.245564165288296
"x1,x2","FF","deep",0,"relu",8,150,50,0.3,"rmsprop",0.40396808304441,0.478088635446584,-1.15145887522986
"x1,x2","LSTM","single",4,"sigmoid&tanh",16,150,80,0.3,"rmsprop",0.346309452844493,0.409908868466068,-0.572561951472846
"x1,x2","LSTM","multi",4,"sigmoid&tanh",16,150,80,0.3,"rmsprop",0.356158489932954,0.42796987343072,-0.714192265663436
"x1,x2","LSTM","deep",4,"sigmoid&tanh",16,150,80,0.3,"rmsprop",0.35583670658489,0.423010429807673,-0.674693311162267
"x1,x2","FF","single",0,"tanh",16,150,80,0.3,"rmsprop",0.425643261981754,0.477164823712899,-1.14315237078937
"x1,x2","FF","multi",0,"tanh",16,150,80,0.3,"rmsprop",0.369076161652161,0.417896460276949,-0.643817476998175
"x1,x2","FF","deep",0,"tanh",16,150,80,0.3,"rmsprop",0.604864426959158,0.677605115643535,-3.32184871654141
"x1,x2","LSTM","single",3,"sigmoid&tanh",32,200,80,0.3,"rmsprop",0.384061233593072,0.452817181810421,-0.990073284517251
"x1,x2","LSTM","multi",3,"sigmoid&tanh",32,200,80,0.3,"rmsprop",0.336137794466463,0.392816401185251,-0.497622994758126
"x1,x2","LSTM","deep",3,"sigmoid&tanh",32,200,80,0.3,"rmsprop",0.35504407380868,0.417671454964847,-0.693139980821739
"x1,x2","LSTM","single",3,"sigmoid&tanh",32,100,80,0.3,"rmsprop",0.347548369287773,0.409319980519857,-0.626107168070507
"x1,x2","LSTM","multi",3,"sigmoid&tanh",32,100,80,0.3,"rmsprop",0.334310555763875,0.392510841940448,-0.495293995414644
"x1,x2","LSTM","deep",3,"sigmoid&tanh",32,100,80,0.3,"rmsprop",0.358766918376451,0.421743067240951,-0.726311561603651
"x1,x2","FF","single",0,"relu",16,150,80,0.3,"rmsprop",0.434451569715516,0.489854949539037,-1.25866181420055
"x1,x2","FF","multi",0,"relu",16,150,80,0.3,"rmsprop",0.311047088618098,0.36962849591163,-0.286018151849628
"x1,x2","FF","deep",0,"relu",16,150,80,0.3,"rmsprop",0.37374041158644,0.426513472781329,-0.712307334878263
"x1,x2","LSTM","single",3,"sigmoid&tanh",8,100,80,0.3,"rmsprop",0.326489667927834,0.386317055458729,-0.448475117177121
"x1,x2","LSTM","multi",3,"sigmoid&tanh",8,100,80,0.3,"rmsprop",0.328426810840093,0.385339899814621,-0.44115679887752
"x1,x2","LSTM","deep",3,"sigmoid&tanh",8,100,80,0.3,"rmsprop",0.349840685835268,0.412942951616624,-0.655020547573474
"x1,x2","LSTM","single",2,"sigmoid&tanh",16,150,80,0.3,"rmsprop",0.351042590074549,0.409458895812475,-0.615823658867193
"x1,x2","LSTM","multi",2,"sigmoid&tanh",16,150,80,0.3,"rmsprop",0.34709006189356,0.403766408118888,-0.571208101302016
"x1,x2","LSTM","deep",2,"sigmoid&tanh",16,150,80,0.3,"rmsprop",0.352498809070902,0.414008582211863,-0.651931477752751
"x1,x2","LSTM","single",3,"sigmoid&tanh",16,200,50,0.3,"rmsprop",0.333134672685921,0.392307039265607,-0.493741601099291
"x1,x2","LSTM","multi",3,"sigmoid&tanh",16,200,50,0.3,"rmsprop",0.341037587034775,0.399623296665616,-0.549975633988322
"x1,x2","LSTM","deep",3,"sigmoid&tanh",16,200,50,0.3,"rmsprop",0.366144199819179,0.429861603988588,-0.793414118726801
"x1,x2","LSTM","single",2,"sigmoid&tanh",16,200,50,0.3,"rmsprop",0.319341753897034,0.373199515521093,-0.342318214842365
"x1,x2","LSTM","multi",2,"sigmoid&tanh",16,200,50,0.3,"rmsprop",0.337458920136668,0.394896543462716,-0.502934333185687
"x1,x2","LSTM","deep",2,"sigmoid&tanh",16,200,50,0.3,"rmsprop",0.354270063494309,0.417491380937512,-0.679841742243723
"x1,x2","FF","single",0,"tanh",16,150,50,0.3,"rmsprop",0.354009481107464,0.422398466390247,-0.679426005762637
"x1,x2","FF","multi",0,"tanh",16,150,50,0.3,"rmsprop",0.47066252593112,0.52058132357443,-1.5508996545457
"x1,x2","FF","deep",0,"tanh",16,150,50,0.3,"rmsprop",0.50864287586185,0.571386379851033,-2.07309493076654
"x1,x2","FF","single",0,"relu",16,150,50,0.3,"rmsprop",0.36009729975762,0.423650809195087,-0.689399218691106
"x1,x2","FF","multi",0,"relu",16,150,50,0.3,"rmsprop",0.545215437194334,0.640562499402535,-2.86223974398431
"x1,x2","FF","deep",0,"relu",16,150,50,0.3,"rmsprop",0.358508979180724,0.416209783420679,-0.630574992708632
"x1,x2","FF","single",0,"tanh",8,100,80,0.3,"rmsprop",0.292969823229618,0.353717973747663,-0.177688584772967
"x1,x2","FF","multi",0,"tanh",8,100,80,0.3,"rmsprop",0.420063117657225,0.468651521037702,-1.06736076691974
"x1,x2","FF","deep",0,"tanh",8,100,80,0.3,"rmsprop",0.623546315117281,0.700758920723401,-3.62225050539131
"x1,x2","FF","single",0,"relu",16,150,50,0.3,"rmsprop",0.423524735955147,0.476750965593906,-1.13943635350542
"x1,x2","FF","multi",0,"relu",16,150,50,0.3,"rmsprop",0.364456020457043,0.436660037068496,-0.794746450373512
"x1,x2","FF","deep",0,"relu",16,150,50,0.3,"rmsprop",0.32222792076868,0.384754534734383,-0.393425335713288
"x1,x2","LSTM","single",2,"sigmoid&tanh",8,200,50,0.3,"rmsprop",0.347925468118903,0.405396400993309,-0.583919547400169
"x1,x2","LSTM","multi",2,"sigmoid&tanh",8,200,50,0.3,"rmsprop",0.339370161442824,0.396171100327029,-0.512651645888959
"x1,x2","LSTM","deep",2,"sigmoid&tanh",8,200,50,0.3,"rmsprop",0.35086544652567,0.410576083950589,-0.624653076002065
"x1,x2","LSTM","single",3,"sigmoid&tanh",8,150,50,0.3,"rmsprop",0.312993794244766,0.368027501167231,-0.314570313372041
"x1,x2","LSTM","multi",3,"sigmoid&tanh",8,150,50,0.3,"rmsprop",0.341814424269746,0.399644754026165,-0.550142087141511
"x1,x2","LSTM","deep",3,"sigmoid&tanh",8,150,50,0.3,"rmsprop",0.348875404044628,0.411923693486035,-0.64686052797791
"x1,x2","LSTM","single",2,"sigmoid&tanh",32,200,80,0.3,"rmsprop",0.33745747020878,0.394656615425726,-0.501108606694879
"x1,x2","LSTM","multi",2,"sigmoid&tanh",32,200,80,0.3,"rmsprop",0.335174383647846,0.391675933217409,-0.478519697013039
"x1,x2","LSTM","deep",2,"sigmoid&tanh",32,200,80,0.3,"rmsprop",0.350818560161256,0.4135210078554,-0.648042837844212
"x1,x2","LSTM","single",2,"sigmoid&tanh",8,150,80,0.3,"rmsprop",0.33719478735066,0.393105566812676,-0.489332712942742
"x1,x2","LSTM","multi",2,"sigmoid&tanh",8,150,80,0.3,"rmsprop",0.334100661854037,0.390721218615182,-0.471320663972346
"x1,x2","LSTM","deep",2,"sigmoid&tanh",8,150,80,0.3,"rmsprop",0.358157030235992,0.420291831521234,-0.702453426277709
"x1,x2","FF","single",0,"tanh",16,150,80,0.3,"rmsprop",0.265539911720086,0.324042787043954,0.0116268791656104
"x1,x2","FF","multi",0,"tanh",16,150,80,0.3,"rmsprop",0.566957612499672,0.649796415468645,-2.97439319916367
"x1,x2","FF","deep",0,"tanh",16,150,80,0.3,"rmsprop",0.478710227623659,0.541372069675013,-1.7587217599194
"x1,x2","LSTM","single",4,"sigmoid&tanh",16,200,80,0.3,"rmsprop",0.330086070953147,0.392349549776446,-0.440719558000417
"x1,x2","LSTM","multi",4,"sigmoid&tanh",16,200,80,0.3,"rmsprop",0.33975882377314,0.403008838224484,-0.520065407635622
"x1,x2","LSTM","deep",4,"sigmoid&tanh",16,200,80,0.3,"rmsprop",0.363035676005364,0.430883336087163,-0.737610898272415
"x1,x2","LSTM","single",3,"sigmoid&tanh",32,150,50,0.3,"rmsprop",0.299381885642184,0.360894811386252,-0.26410908075294
"x1,x2","LSTM","multi",3,"sigmoid&tanh",32,150,50,0.3,"rmsprop",0.349475619592381,0.411797490635532,-0.645851570939958
"x1,x2","LSTM","deep",3,"sigmoid&tanh",32,150,50,0.3,"rmsprop",0.365045949699996,0.427466178814403,-0.773482031371908
"x1,x2","FF","single",0,"tanh",16,100,80,0.3,"rmsprop",0.295512337086903,0.352033837938924,-0.166500768642484
"x1,x2","FF","multi",0,"tanh",16,100,80,0.3,"rmsprop",0.564644308774789,0.631529053325905,-2.75407442543192
"x1,x2","FF","deep",0,"tanh",16,100,80,0.3,"rmsprop",0.531288049151247,0.595210686818572,-2.33470675231575
"x1,x2","FF","single",0,"tanh",16,150,50,0.3,"rmsprop",0.350124612294717,0.413867022658483,-0.61227030056607
"x1,x2","FF","multi",0,"tanh",16,150,50,0.3,"rmsprop",0.326306901013962,0.375887961466211,-0.329943043343215
"x1,x2","FF","deep",0,"tanh",16,150,50,0.3,"rmsprop",0.417544675997747,0.475711482346989,-1.13011709057722
"x1,x2","LSTM","single",4,"sigmoid&tanh",16,200,50,0.3,"rmsprop",0.339258469257604,0.413524363743838,-0.600425044414313
"x1,x2","LSTM","multi",4,"sigmoid&tanh",16,200,50,0.3,"rmsprop",0.333344486868544,0.394819473169634,-0.45891592189247
"x1,x2","LSTM","deep",4,"sigmoid&tanh",16,200,50,0.3,"rmsprop",0.346244416532838,0.41183490284938,-0.587374629785732
"x1,x2","FF","single",0,"relu",32,200,80,0.3,"rmsprop",0.460325656495369,0.535610987787658,-1.70031957057206
"x1,x2","FF","multi",0,"relu",32,200,80,0.3,"rmsprop",0.397971291615661,0.455486303069937,-0.952840854250552
"x1,x2","FF","deep",0,"relu",32,200,80,0.3,"rmsprop",0.306403801011533,0.364669438353201,-0.251742346805319
"x1,x2","FF","single",0,"tanh",32,200,50,0.3,"rmsprop",0.402400130240696,0.461132726027708,-1.00155762403877
"x1,x2","FF","multi",0,"tanh",32,200,50,0.3,"rmsprop",0.334804242988386,0.398099485685414,-0.491761661326786
"x1,x2","FF","deep",0,"tanh",32,200,50,0.3,"rmsprop",0.59152360642162,0.660413575346968,-3.10533112963611
"x1,x2","FF","single",0,"tanh",8,200,80,0.3,"rmsprop",0.352075856062816,0.413873681389735,-0.612322180809787
"x1,x2","FF","multi",0,"tanh",8,200,80,0.3,"rmsprop",0.375017554943386,0.423101563314768,-0.685021584792123
"x1,x2","FF","deep",0,"tanh",8,200,80,0.3,"rmsprop",0.511907701953372,0.568077018893661,-2.03760045821274
"x1,x2","LSTM","single",2,"sigmoid&tanh",16,100,80,0.3,"rmsprop",0.331399095748461,0.386754822983123,-0.441600145121755
"x1,x2","LSTM","multi",2,"sigmoid&tanh",16,100,80,0.3,"rmsprop",0.33020398386442,0.386689344885119,-0.441112056857424
"x1,x2","LSTM","deep",2,"sigmoid&tanh",16,100,80,0.3,"rmsprop",0.345911692434261,0.404032390083749,-0.573278856372873
"x1,x2","FF","single",0,"relu",16,200,80,0.3,"rmsprop",0.294879533133551,0.349837572590408,-0.151991064050146
"x1,x2","FF","multi",0,"relu",16,200,80,0.3,"rmsprop",0.334712275749684,0.39475327003442,-0.466789123787766
"x1,x2","FF","deep",0,"relu",16,200,80,0.3,"rmsprop",0.388917294448138,0.451197327333242,-0.916237104905294
"x1,x2","LSTM","single",3,"sigmoid&tanh",16,150,80,0.3,"rmsprop",0.343920455257665,0.40175199379871,-0.566532307972808
"x1,x2","LSTM","multi",3,"sigmoid&tanh",16,150,80,0.3,"rmsprop",0.314147646690426,0.371478119336872,-0.339336643555614
"x1,x2","LSTM","deep",3,"sigmoid&tanh",16,150,80,0.3,"rmsprop",0.344158291413678,0.406289797094957,-0.60212024090421
"x1,x2","FF","single",0,"relu",8,100,80,0.3,"rmsprop",0.342462165706474,0.405475885204766,-0.547555630319615
"x1,x2","FF","multi",0,"relu",8,100,80,0.3,"rmsprop",0.319883666447044,0.376123160364462,-0.331607895814469
"x1,x2","FF","deep",0,"relu",8,100,80,0.3,"rmsprop",0.345856127856072,0.404292888304354,-0.538538655838622
"x1,x2","LSTM","single",2,"sigmoid&tanh",8,200,50,0.3,"rmsprop",0.340727704847007,0.399784096027568,-0.540367572839577
"x1,x2","LSTM","multi",2,"sigmoid&tanh",8,200,50,0.3,"rmsprop",0.331454642295615,0.387846913744666,-0.449753015555388
"x1,x2","LSTM","deep",2,"sigmoid&tanh",8,200,50,0.3,"rmsprop",0.35034766566638,0.41258630093253,-0.640600913258672
"x1,x2","LSTM","single",2,"sigmoid&tanh",16,200,80,0.3,"rmsprop",0.331714047596967,0.387656102360956,-0.448326878996741
"x1,x2","LSTM","multi",2,"sigmoid&tanh",16,200,80,0.3,"rmsprop",0.332603390183742,0.388920071860437,-0.45778694131109
"x1,x2","LSTM","deep",2,"sigmoid&tanh",16,200,80,0.3,"rmsprop",0.34346853895094,0.405468901859288,-0.584486132634314
"x1,x2","LSTM","single",3,"sigmoid&tanh",16,200,80,0.3,"rmsprop",0.332634522436823,0.390280192307773,-0.478346696926879
"x1,x2","LSTM","multi",3,"sigmoid&tanh",16,200,80,0.3,"rmsprop",0.334623984435796,0.391431054978493,-0.487078282987371
"x1,x2","LSTM","deep",3,"sigmoid&tanh",16,200,80,0.3,"rmsprop",0.355262242589302,0.418956852804974,-0.703577406489136
"x1,x2","LSTM","single",2,"sigmoid&tanh",32,150,50,0.3,"rmsprop",0.344486893906832,0.401956030686139,-0.557149959268867
"x1,x2","LSTM","multi",2,"sigmoid&tanh",32,150,50,0.3,"rmsprop",0.336864675473998,0.394250624250029,-0.498021754204294
"x1,x2","LSTM","deep",2,"sigmoid&tanh",32,150,50,0.3,"rmsprop",0.348800519508657,0.412004510583479,-0.635977333596229
"x1,x2","FF","single",0,"tanh",32,150,80,0.3,"rmsprop",0.559926786411922,0.633791957679897,-2.78102593691908
"x1,x2","FF","multi",0,"tanh",32,150,80,0.3,"rmsprop",0.349111012552057,0.401105263428887,-0.514373252714045
"x1,x2","FF","deep",0,"tanh",32,150,80,0.3,"rmsprop",0.599190204102398,0.676172583078251,-3.30359429533101
"x1,x2,x3","LSTM","single",3,"sigmoid&tanh",16,150,30,0.1,"adam",0.298876263510779,0.363274942544943,-0.2808378714054
"x1,x2,x3","LSTM","multi",3,"sigmoid&tanh",16,150,30,0.1,"adam",0.281408800832018,0.346579632914591,-0.165814223063318
"x1,x2,x3","LSTM","deep",3,"sigmoid&tanh",16,150,30,0.1,"adam",0.3576352933712,0.419859500036442,-0.710926067559566
"x1,x2,x3","FF","single",0,"tanh",8,100,30,0.1,"adam",0.321703772846332,0.397434121821994,-0.486779314569712
"x1,x2,x3","FF","multi",0,"tanh",8,100,30,0.1,"adam",0.540469241997717,0.657209649233061,-3.0655945994307
"x1,x2,x3","FF","deep",0,"tanh",8,100,30,0.1,"adam",0.330029092357757,0.42087131594798,-0.667304276807099
"x1,x2,x3","LSTM","single",2,"sigmoid&tanh",16,100,30,0.1,"adam",0.30435648558257,0.356569327778645,-0.225353245669269
"x1,x2,x3","LSTM","multi",2,"sigmoid&tanh",16,100,30,0.1,"adam",0.327590666339414,0.385164989280273,-0.429772528797456
"x1,x2,x3","LSTM","deep",2,"sigmoid&tanh",16,100,30,0.1,"adam",0.3504906157695,0.413731576409071,-0.649721661142241
"x1,x2,x3","FF","single",0,"relu",8,100,30,0.1,"adam",0.456956932705467,0.520864356009713,-1.55367418208118
